#,fecha_i_dt,periodo_manana,periodo_tarde,periodo_noche,d,d,d,d,dd
32316,2017-06-30 11:00:00,1,0,0,11:00:00 AM,,,,
33745,2017-07-03 11:00:00,1,0,0,11:00:00 AM,,,,
33746,2017-07-04 11:00:00,1,0,0,11:00:00 AM,,,,
33747,2017-07-05 11:00:00,1,0,0,11:00:00 AM,,,,
33748,2017-07-06 11:00:00,1,0,0,11:00:00 AM,,,,
33749,2017-07-07 11:00:00,1,0,0,11:00:00 AM,,,,
33750,2017-07-08 11:00:00,1,0,0,11:00:00 AM,,,,
33751,2017-07-09 11:00:00,1,0,0,11:00:00 AM,,,,
33752,2017-07-10 11:00:00,1,0,0,11:00:00 AM,,,,
33753,2017-07-11 11:00:00,1,0,0,11:00:00 AM,,,,
33754,2017-07-12 11:00:00,1,0,0,11:00:00 AM,,,,
33755,2017-07-14 11:00:00,1,0,0,11:00:00 AM,,,,
33757,2017-07-16 11:00:00,1,0,0,11:00:00 AM,,,,
33758,2017-07-17 11:00:00,1,0,0,11:00:00 AM,,,,
33759,2017-07-18 11:00:00,1,0,0,11:00:00 AM,,,,
33760,2017-07-19 11:00:00,1,0,0,11:00:00 AM,,,,
33761,2017-07-20 11:00:00,1,0,0,11:00:00 AM,,,,
33762,2017-07-21 11:00:00,1,0,0,11:00:00 AM,,,,
33764,2017-07-23 11:00:00,1,0,0,11:00:00 AM,,,,
33765,2017-07-24 11:00:00,1,0,0,11:00:00 AM,,,,
33766,2017-07-25 11:00:00,1,0,0,11:00:00 AM,,,,
33767,2017-07-26 11:00:00,1,0,0,11:00:00 AM,,,,
33768,2017-07-27 11:00:00,1,0,0,11:00:00 AM,,,,
33769,2017-07-28 11:00:00,1,0,0,11:00:00 AM,,,,
33770,2017-07-29 11:00:00,1,0,0,11:00:00 AM,,,,
33771,2017-07-30 11:00:00,1,0,0,11:00:00 AM,,,,
33772,2017-07-31 11:00:00,1,0,0,11:00:00 AM,,,,
34061,2017-07-12 11:00:00,1,0,0,11:00:00 AM,,,,
34065,2017-07-19 11:00:00,1,0,0,11:00:00 AM,,,,
34930,2017-07-05 11:00:00,1,0,0,11:00:00 AM,,,,
34938,2017-07-19 11:00:00,1,0,0,11:00:00 AM,,,,
34942,2017-07-26 11:00:00,1,0,0,11:00:00 AM,,,,
36296,2017-07-04 11:00:00,1,0,0,11:00:00 AM,,,,
36297,2017-07-05 11:00:00,1,0,0,11:00:00 AM,,,,
36300,2017-07-09 11:00:00,1,0,0,11:00:00 AM,,,,
36302,2017-07-11 11:00:00,1,0,0,11:00:00 AM,,,,
36303,2017-07-12 11:00:00,1,0,0,11:00:00 AM,,,,
36306,2017-07-16 11:00:00,1,0,0,11:00:00 AM,,,,
36308,2017-07-18 11:00:00,1,0,0,11:00:00 AM,,,,
36309,2017-07-19 11:00:00,1,0,0,11:00:00 AM,,,,
36312,2017-07-23 11:00:00,1,0,0,11:00:00 AM,,,,
36314,2017-07-25 11:00:00,1,0,0,11:00:00 AM,,,,
36315,2017-07-26 11:00:00,1,0,0,11:00:00 AM,,,,
36316,2017-07-27 11:00:00,1,0,0,11:00:00 AM,,,,
36318,2017-07-30 11:00:00,1,0,0,11:00:00 AM,,,,
36622,2017-07-01 11:00:00,1,0,0,11:00:00 AM,,,,
36680,2017-07-11 11:00:00,1,0,0,11:00:00 AM,,,,
37920,2017-07-08 11:00:00,1,0,0,11:00:00 AM,,,,
37922,2017-07-15 11:00:00,1,0,0,11:00:00 AM,,,,
37924,2017-07-22 11:00:00,1,0,0,11:00:00 AM,,,,
37926,2017-07-29 11:00:00,1,0,0,11:00:00 AM,,,,
38167,2017-07-17 11:00:00,1,0,0,11:00:00 AM,,,,
38233,2017-07-03 11:00:00,1,0,0,11:00:00 AM,,,,
38234,2017-07-04 11:00:00,1,0,0,11:00:00 AM,,,,
38235,2017-07-05 11:00:00,1,0,0,11:00:00 AM,,,,
38236,2017-07-06 11:00:00,1,0,0,11:00:00 AM,,,,
38237,2017-07-07 11:00:00,1,0,0,11:00:00 AM,,,,
38238,2017-07-10 11:00:00,1,0,0,11:00:00 AM,,,,
38239,2017-07-12 11:00:00,1,0,0,11:00:00 AM,,,,
38240,2017-07-13 11:00:00,1,0,0,11:00:00 AM,,,,
38241,2017-07-14 11:00:00,1,0,0,11:00:00 AM,,,,
38242,2017-07-17 11:00:00,1,0,0,11:00:00 AM,,,,
38243,2017-07-18 11:00:00,1,0,0,11:00:00 AM,,,,
38244,2017-07-19 11:00:00,1,0,0,11:00:00 AM,,,,
38245,2017-07-20 11:00:00,1,0,0,11:00:00 AM,,,,
38246,2017-07-21 11:00:00,1,0,0,11:00:00 AM,,,,
38247,2017-07-27 11:00:00,1,0,0,11:00:00 AM,,,,
38248,2017-07-28 11:00:00,1,0,0,11:00:00 AM,,,,
38249,2017-07-31 11:00:00,1,0,0,11:00:00 AM,,,,
38370,2017-07-25 11:00:00,1,0,0,11:00:00 AM,,,,
39674,2017-08-01 11:00:00,1,0,0,11:00:00 AM,,,,
39675,2017-08-02 11:00:00,1,0,0,11:00:00 AM,,,,
39676,2017-08-03 11:00:00,1,0,0,11:00:00 AM,,,,
39677,2017-08-04 11:00:00,1,0,0,11:00:00 AM,,,,
39678,2017-08-05 11:00:00,1,0,0,11:00:00 AM,,,,
39679,2017-08-06 11:00:00,1,0,0,11:00:00 AM,,,,
39680,2017-08-07 11:00:00,1,0,0,11:00:00 AM,,,,
39681,2017-08-08 11:00:00,1,0,0,11:00:00 AM,,,,
39682,2017-08-09 11:00:00,1,0,0,11:00:00 AM,,,,
39683,2017-08-10 11:00:00,1,0,0,11:00:00 AM,,,,
39684,2017-08-11 11:00:00,1,0,0,11:00:00 AM,,,,
39685,2017-08-12 11:00:00,1,0,0,11:00:00 AM,,,,
39801,2017-08-14 11:00:00,1,0,0,11:00:00 AM,,,,
39805,2017-08-21 11:00:00,1,0,0,11:00:00 AM,,,,
39809,2017-08-28 11:00:00,1,0,0,11:00:00 AM,,,,
40054,2017-08-13 11:00:00,1,0,0,11:00:00 AM,,,,
40061,2017-08-20 11:00:00,1,0,0,11:00:00 AM,,,,
40067,2017-08-27 11:00:00,1,0,0,11:00:00 AM,,,,
40405,2017-08-17 11:00:00,1,0,0,11:00:00 AM,,,,
40406,2017-08-18 11:00:00,1,0,0,11:00:00 AM,,,,
40411,2017-08-24 11:00:00,1,0,0,11:00:00 AM,,,,
40412,2017-08-25 11:00:00,1,0,0,11:00:00 AM,,,,
40417,2017-08-31 11:00:00,1,0,0,11:00:00 AM,,,,
40839,2017-08-05 11:00:00,1,0,0,11:00:00 AM,,,,
40843,2017-08-12 11:00:00,1,0,0,11:00:00 AM,,,,
40847,2017-08-19 11:00:00,1,0,0,11:00:00 AM,,,,
40851,2017-08-26 11:00:00,1,0,0,11:00:00 AM,,,,
41848,2017-08-13 11:00:00,1,0,0,11:00:00 AM,,,,
41879,2017-08-30 11:00:00,1,0,0,11:00:00 AM,,,,
42108,2017-08-02 11:00:00,1,0,0,11:00:00 AM,,,,
42109,2017-08-03 11:00:00,1,0,0,11:00:00 AM,,,,
42110,2017-08-04 11:00:00,1,0,0,11:00:00 AM,,,,
42111,2017-08-06 11:00:00,1,0,0,11:00:00 AM,,,,
42112,2017-08-07 11:00:00,1,0,0,11:00:00 AM,,,,
42113,2017-08-08 11:00:00,1,0,0,11:00:00 AM,,,,
42114,2017-08-09 11:00:00,1,0,0,11:00:00 AM,,,,
42115,2017-08-10 11:00:00,1,0,0,11:00:00 AM,,,,
42116,2017-08-11 11:00:00,1,0,0,11:00:00 AM,,,,
42117,2017-08-13 11:00:00,1,0,0,11:00:00 AM,,,,
42118,2017-08-14 11:00:00,1,0,0,11:00:00 AM,,,,
42119,2017-08-15 11:00:00,1,0,0,11:00:00 AM,,,,
42120,2017-08-16 11:00:00,1,0,0,11:00:00 AM,,,,
42121,2017-08-17 11:00:00,1,0,0,11:00:00 AM,,,,
42122,2017-08-18 11:00:00,1,0,0,11:00:00 AM,,,,
42123,2017-08-20 11:00:00,1,0,0,11:00:00 AM,,,,
42124,2017-08-21 11:00:00,1,0,0,11:00:00 AM,,,,
42125,2017-08-22 11:00:00,1,0,0,11:00:00 AM,,,,
42126,2017-08-23 11:00:00,1,0,0,11:00:00 AM,,,,
42127,2017-08-24 11:00:00,1,0,0,11:00:00 AM,,,,
42128,2017-08-25 11:00:00,1,0,0,11:00:00 AM,,,,
42129,2017-08-27 11:00:00,1,0,0,11:00:00 AM,,,,
42130,2017-08-28 11:00:00,1,0,0,11:00:00 AM,,,,
42131,2017-08-29 11:00:00,1,0,0,11:00:00 AM,,,,
42132,2017-08-30 11:00:00,1,0,0,11:00:00 AM,,,,
42356,2017-08-18 11:00:00,1,0,0,11:00:00 AM,,,,
43646,2017-08-05 11:00:00,1,0,0,11:00:00 AM,,,,
43648,2017-08-12 11:00:00,1,0,0,11:00:00 AM,,,,
43650,2017-08-19 11:00:00,1,0,0,11:00:00 AM,,,,
43652,2017-08-26 11:00:00,1,0,0,11:00:00 AM,,,,
43837,2017-08-14 11:00:00,1,0,0,11:00:00 AM,,,,
43917,2017-08-01 11:00:00,1,0,0,11:00:00 AM,,,,
43918,2017-08-02 11:00:00,1,0,0,11:00:00 AM,,,,
43919,2017-08-03 11:00:00,1,0,0,11:00:00 AM,,,,
43920,2017-08-04 11:00:00,1,0,0,11:00:00 AM,,,,
43921,2017-08-07 11:00:00,1,0,0,11:00:00 AM,,,,
43922,2017-08-08 11:00:00,1,0,0,11:00:00 AM,,,,
43923,2017-08-10 11:00:00,1,0,0,11:00:00 AM,,,,
43924,2017-08-11 11:00:00,1,0,0,11:00:00 AM,,,,
43925,2017-08-14 11:00:00,1,0,0,11:00:00 AM,,,,
45427,2017-09-15 11:00:00,1,0,0,11:00:00 AM,,,,
45456,2017-09-04 11:00:00,1,0,0,11:00:00 AM,,,,
45460,2017-09-11 11:00:00,1,0,0,11:00:00 AM,,,,
45464,2017-09-18 11:00:00,1,0,0,11:00:00 AM,,,,
45468,2017-09-25 11:00:00,1,0,0,11:00:00 AM,,,,
45702,2017-09-03 11:00:00,1,0,0,11:00:00 AM,,,,
45709,2017-09-10 11:00:00,1,0,0,11:00:00 AM,,,,
45716,2017-09-17 11:00:00,1,0,0,11:00:00 AM,,,,
45722,2017-09-24 11:00:00,1,0,0,11:00:00 AM,,,,
45779,2017-09-02 11:00:00,1,0,0,11:00:00 AM,,,,
45943,2017-09-13 11:00:00,1,0,0,11:00:00 AM,,,,
46033,2017-09-01 11:00:00,1,0,0,11:00:00 AM,,,,
46038,2017-09-07 11:00:00,1,0,0,11:00:00 AM,,,,
46039,2017-09-08 11:00:00,1,0,0,11:00:00 AM,,,,
46044,2017-09-14 11:00:00,1,0,0,11:00:00 AM,,,,
46045,2017-09-15 11:00:00,1,0,0,11:00:00 AM,,,,
46050,2017-09-21 11:00:00,1,0,0,11:00:00 AM,,,,
46051,2017-09-22 11:00:00,1,0,0,11:00:00 AM,,,,
46056,2017-09-28 11:00:00,1,0,0,11:00:00 AM,,,,
46057,2017-09-29 11:00:00,1,0,0,11:00:00 AM,,,,
46478,2017-09-02 11:00:00,1,0,0,11:00:00 AM,,,,
46482,2017-09-09 11:00:00,1,0,0,11:00:00 AM,,,,
46486,2017-09-16 11:00:00,1,0,0,11:00:00 AM,,,,
46490,2017-09-23 11:00:00,1,0,0,11:00:00 AM,,,,
46494,2017-09-30 11:00:00,1,0,0,11:00:00 AM,,,,
47720,2017-09-01 11:00:00,1,0,0,11:00:00 AM,,,,
47721,2017-09-03 11:00:00,1,0,0,11:00:00 AM,,,,
47722,2017-09-04 11:00:00,1,0,0,11:00:00 AM,,,,
47723,2017-09-05 11:00:00,1,0,0,11:00:00 AM,,,,
47724,2017-09-06 11:00:00,1,0,0,11:00:00 AM,,,,
47725,2017-09-07 11:00:00,1,0,0,11:00:00 AM,,,,
47727,2017-09-10 11:00:00,1,0,0,11:00:00 AM,,,,
47728,2017-09-11 11:00:00,1,0,0,11:00:00 AM,,,,
47730,2017-09-13 11:00:00,1,0,0,11:00:00 AM,,,,
47731,2017-09-14 11:00:00,1,0,0,11:00:00 AM,,,,
47733,2017-09-17 11:00:00,1,0,0,11:00:00 AM,,,,
47734,2017-09-18 11:00:00,1,0,0,11:00:00 AM,,,,
47735,2017-09-19 11:00:00,1,0,0,11:00:00 AM,,,,
47736,2017-09-20 11:00:00,1,0,0,11:00:00 AM,,,,
47737,2017-09-21 11:00:00,1,0,0,11:00:00 AM,,,,
47738,2017-09-22 11:00:00,1,0,0,11:00:00 AM,,,,
47739,2017-09-24 11:00:00,1,0,0,11:00:00 AM,,,,
47740,2017-09-25 11:00:00,1,0,0,11:00:00 AM,,,,
47742,2017-09-27 11:00:00,1,0,0,11:00:00 AM,,,,
47743,2017-09-28 11:00:00,1,0,0,11:00:00 AM,,,,
47744,2017-09-29 11:00:00,1,0,0,11:00:00 AM,,,,
49188,2017-09-02 11:00:00,1,0,0,11:00:00 AM,,,,
49190,2017-09-09 11:00:00,1,0,0,11:00:00 AM,,,,
49192,2017-09-16 11:00:00,1,0,0,11:00:00 AM,,,,
49194,2017-09-23 11:00:00,1,0,0,11:00:00 AM,,,,
49196,2017-09-30 11:00:00,1,0,0,11:00:00 AM,,,,
49243,2017-09-28 11:00:00,1,0,0,11:00:00 AM,,,,
51124,2017-10-15 11:00:00,1,0,0,11:00:00 AM,,,,
51125,2017-10-22 11:00:00,1,0,0,11:00:00 AM,,,,
51126,2017-10-29 11:00:00,1,0,0,11:00:00 AM,,,,
51305,2017-10-01 11:00:00,1,0,0,11:00:00 AM,,,,
53270,2017-10-03 11:00:00,1,0,0,11:00:00 AM,,,,
53272,2017-10-07 11:00:00,1,0,0,11:00:00 AM,,,,
53275,2017-10-10 11:00:00,1,0,0,11:00:00 AM,,,,
53277,2017-10-14 11:00:00,1,0,0,11:00:00 AM,,,,
53281,2017-10-21 11:00:00,1,0,0,11:00:00 AM,,,,
53283,2017-10-24 11:00:00,1,0,0,11:00:00 AM,,,,
53286,2017-10-28 11:00:00,1,0,0,11:00:00 AM,,,,
53397,2017-10-01 11:00:00,1,0,0,11:00:00 AM,,,,
53398,2017-10-02 11:00:00,1,0,0,11:00:00 AM,,,,
53399,2017-10-03 11:00:00,1,0,0,11:00:00 AM,,,,
53400,2017-10-04 11:00:00,1,0,0,11:00:00 AM,,,,
53404,2017-10-09 11:00:00,1,0,0,11:00:00 AM,,,,
53406,2017-10-11 11:00:00,1,0,0,11:00:00 AM,,,,
53411,2017-10-16 11:00:00,1,0,0,11:00:00 AM,,,,
53412,2017-10-17 11:00:00,1,0,0,11:00:00 AM,,,,
53413,2017-10-18 11:00:00,1,0,0,11:00:00 AM,,,,
53418,2017-10-23 11:00:00,1,0,0,11:00:00 AM,,,,
53425,2017-10-30 11:00:00,1,0,0,11:00:00 AM,,,,
53426,2017-10-31 11:00:00,1,0,0,11:00:00 AM,,,,
55019,2017-10-07 11:00:00,1,0,0,11:00:00 AM,,,,
55023,2017-10-21 11:00:00,1,0,0,11:00:00 AM,,,,
55025,2017-10-28 11:00:00,1,0,0,11:00:00 AM,,,,
55430,2017-10-16 11:00:00,1,0,0,11:00:00 AM,,,,
57179,2017-11-05 11:00:00,1,0,0,11:00:00 AM,,,,
57180,2017-11-12 11:00:00,1,0,0,11:00:00 AM,,,,
57181,2017-11-19 11:00:00,1,0,0,11:00:00 AM,,,,
57182,2017-11-26 11:00:00,1,0,0,11:00:00 AM,,,,
58127,2017-11-14 11:00:00,1,0,0,11:00:00 AM,,,,
58129,2017-11-21 11:00:00,1,0,0,11:00:00 AM,,,,
58131,2017-11-28 11:00:00,1,0,0,11:00:00 AM,,,,
59386,2017-11-04 11:00:00,1,0,0,11:00:00 AM,,,,
59389,2017-11-07 11:00:00,1,0,0,11:00:00 AM,,,,
59392,2017-11-11 11:00:00,1,0,0,11:00:00 AM,,,,
59395,2017-11-14 11:00:00,1,0,0,11:00:00 AM,,,,
59400,2017-11-21 11:00:00,1,0,0,11:00:00 AM,,,,
59403,2017-11-25 11:00:00,1,0,0,11:00:00 AM,,,,
59406,2017-11-28 11:00:00,1,0,0,11:00:00 AM,,,,
59519,2017-11-01 11:00:00,1,0,0,11:00:00 AM,,,,
59525,2017-11-07 11:00:00,1,0,0,11:00:00 AM,,,,
59530,2017-11-13 11:00:00,1,0,0,11:00:00 AM,,,,
59531,2017-11-15 11:00:00,1,0,0,11:00:00 AM,,,,
59535,2017-11-20 11:00:00,1,0,0,11:00:00 AM,,,,
59536,2017-11-22 11:00:00,1,0,0,11:00:00 AM,,,,
59540,2017-11-27 11:00:00,1,0,0,11:00:00 AM,,,,
59541,2017-11-29 11:00:00,1,0,0,11:00:00 AM,,,,
63362,2017-12-03 11:00:00,1,0,0,11:00:00 AM,,,,
63363,2017-12-10 11:00:00,1,0,0,11:00:00 AM,,,,
63802,2017-12-11 11:00:00,1,0,0,11:00:00 AM,,,,
63803,2017-12-12 11:00:00,1,0,0,11:00:00 AM,,,,
63804,2017-12-13 11:00:00,1,0,0,11:00:00 AM,,,,
63805,2017-12-14 11:00:00,1,0,0,11:00:00 AM,,,,
63806,2017-12-15 11:00:00,1,0,0,11:00:00 AM,,,,
63808,2017-12-17 11:00:00,1,0,0,11:00:00 AM,,,,
63809,2017-12-18 11:00:00,1,0,0,11:00:00 AM,,,,
63810,2017-12-19 11:00:00,1,0,0,11:00:00 AM,,,,
63811,2017-12-20 11:00:00,1,0,0,11:00:00 AM,,,,
63812,2017-12-21 11:00:00,1,0,0,11:00:00 AM,,,,
63813,2017-12-22 11:00:00,1,0,0,11:00:00 AM,,,,
63815,2017-12-24 11:00:00,1,0,0,11:00:00 AM,,,,
63816,2017-12-25 11:00:00,1,0,0,11:00:00 AM,,,,
63817,2017-12-26 11:00:00,1,0,0,11:00:00 AM,,,,
63818,2017-12-27 11:00:00,1,0,0,11:00:00 AM,,,,
63819,2017-12-28 11:00:00,1,0,0,11:00:00 AM,,,,
63820,2017-12-29 11:00:00,1,0,0,11:00:00 AM,,,,
63822,2017-12-31 11:00:00,1,0,0,11:00:00 AM,,,,
64411,2017-12-05 11:00:00,1,0,0,11:00:00 AM,,,,
64413,2017-12-12 11:00:00,1,0,0,11:00:00 AM,,,,
64415,2017-12-19 11:00:00,1,0,0,11:00:00 AM,,,,
64417,2017-12-26 11:00:00,1,0,0,11:00:00 AM,,,,
64931,2017-12-08 11:00:00,1,0,0,11:00:00 AM,,,,
65017,2017-12-18 11:00:00,1,0,0,11:00:00 AM,,,,
65632,2017-12-02 11:00:00,1,0,0,11:00:00 AM,,,,
65635,2017-12-05 11:00:00,1,0,0,11:00:00 AM,,,,
65640,2017-12-12 11:00:00,1,0,0,11:00:00 AM,,,,
65766,2017-12-04 11:00:00,1,0,0,11:00:00 AM,,,,
65767,2017-12-06 11:00:00,1,0,0,11:00:00 AM,,,,
65771,2017-12-11 11:00:00,1,0,0,11:00:00 AM,,,,
65772,2017-12-13 11:00:00,1,0,0,11:00:00 AM,,,,
65776,2017-12-18 11:00:00,1,0,0,11:00:00 AM,,,,
65777,2017-12-20 11:00:00,1,0,0,11:00:00 AM,,,,
65781,2017-12-25 11:00:00,1,0,0,11:00:00 AM,,,,
65782,2017-12-27 11:00:00,1,0,0,11:00:00 AM,,,,
61204,2017-11-24 11:01:00,1,0,0,11:01:00 AM,,,,
32909,2017-07-01 11:02:00,1,0,0,11:02:00 AM,,,,
32910,2017-07-02 11:02:00,1,0,0,11:02:00 AM,,,,
32911,2017-07-03 11:02:00,1,0,0,11:02:00 AM,,,,
32912,2017-07-04 11:02:00,1,0,0,11:02:00 AM,,,,
32913,2017-07-05 11:02:00,1,0,0,11:02:00 AM,,,,
32914,2017-07-06 11:02:00,1,0,0,11:02:00 AM,,,,
32915,2017-07-07 11:02:00,1,0,0,11:02:00 AM,,,,
32916,2017-07-08 11:02:00,1,0,0,11:02:00 AM,,,,
32917,2017-07-09 11:02:00,1,0,0,11:02:00 AM,,,,
32918,2017-07-10 11:02:00,1,0,0,11:02:00 AM,,,,
32919,2017-07-11 11:02:00,1,0,0,11:02:00 AM,,,,
32920,2017-07-12 11:02:00,1,0,0,11:02:00 AM,,,,
32922,2017-07-14 11:02:00,1,0,0,11:02:00 AM,,,,
32923,2017-07-15 11:02:00,1,0,0,11:02:00 AM,,,,
32924,2017-07-16 11:02:00,1,0,0,11:02:00 AM,,,,
32925,2017-07-17 11:02:00,1,0,0,11:02:00 AM,,,,
32926,2017-07-18 11:02:00,1,0,0,11:02:00 AM,,,,
32927,2017-07-19 11:02:00,1,0,0,11:02:00 AM,,,,
32928,2017-07-20 11:02:00,1,0,0,11:02:00 AM,,,,
32929,2017-07-21 11:02:00,1,0,0,11:02:00 AM,,,,
32930,2017-07-22 11:02:00,1,0,0,11:02:00 AM,,,,
32931,2017-07-23 11:02:00,1,0,0,11:02:00 AM,,,,
32932,2017-07-24 11:02:00,1,0,0,11:02:00 AM,,,,
32933,2017-07-25 11:02:00,1,0,0,11:02:00 AM,,,,
32934,2017-07-27 11:02:00,1,0,0,11:02:00 AM,,,,
32935,2017-07-28 11:02:00,1,0,0,11:02:00 AM,,,,
32936,2017-07-29 11:02:00,1,0,0,11:02:00 AM,,,,
32937,2017-07-30 11:02:00,1,0,0,11:02:00 AM,,,,
32938,2017-07-31 11:02:00,1,0,0,11:02:00 AM,,,,
38889,2017-08-01 11:02:00,1,0,0,11:02:00 AM,,,,
38890,2017-08-02 11:02:00,1,0,0,11:02:00 AM,,,,
38891,2017-08-03 11:02:00,1,0,0,11:02:00 AM,,,,
38892,2017-08-04 11:02:00,1,0,0,11:02:00 AM,,,,
38893,2017-08-05 11:02:00,1,0,0,11:02:00 AM,,,,
38894,2017-08-06 11:02:00,1,0,0,11:02:00 AM,,,,
38895,2017-08-07 11:02:00,1,0,0,11:02:00 AM,,,,
38896,2017-08-08 11:02:00,1,0,0,11:02:00 AM,,,,
38897,2017-08-09 11:02:00,1,0,0,11:02:00 AM,,,,
38898,2017-08-10 11:02:00,1,0,0,11:02:00 AM,,,,
38899,2017-08-11 11:02:00,1,0,0,11:02:00 AM,,,,
38900,2017-08-12 11:02:00,1,0,0,11:02:00 AM,,,,
41852,2017-08-19 11:02:00,1,0,0,11:02:00 AM,,,,
41856,2017-08-26 11:02:00,1,0,0,11:02:00 AM,,,,
47450,2017-09-02 11:02:00,1,0,0,11:02:00 AM,,,,
47455,2017-09-09 11:02:00,1,0,0,11:02:00 AM,,,,
47460,2017-09-16 11:02:00,1,0,0,11:02:00 AM,,,,
47465,2017-09-23 11:02:00,1,0,0,11:02:00 AM,,,,
47471,2017-09-30 11:02:00,1,0,0,11:02:00 AM,,,,
48207,2017-09-04 11:02:00,1,0,0,11:02:00 AM,,,,
65645,2017-12-19 11:02:00,1,0,0,11:02:00 AM,,,,
35999,2017-07-07 11:03:00,1,0,0,11:03:00 AM,,,,
36005,2017-07-14 11:03:00,1,0,0,11:03:00 AM,,,,
36011,2017-07-21 11:03:00,1,0,0,11:03:00 AM,,,,
36015,2017-07-28 11:03:00,1,0,0,11:03:00 AM,,,,
42372,2017-08-15 11:03:00,1,0,0,11:03:00 AM,,,,
47979,2017-09-12 11:03:00,1,0,0,11:03:00 AM,,,,
47985,2017-09-19 11:03:00,1,0,0,11:03:00 AM,,,,
66037,2017-12-06 11:03:00,1,0,0,11:03:00 AM,,,,
22679,2017-05-14 11:04:00,1,0,0,11:04:00 AM,,,,
22680,2017-05-15 11:04:00,1,0,0,11:04:00 AM,,,,
22681,2017-05-16 11:04:00,1,0,0,11:04:00 AM,,,,
22682,2017-05-17 11:04:00,1,0,0,11:04:00 AM,,,,
22683,2017-05-18 11:04:00,1,0,0,11:04:00 AM,,,,
22684,2017-05-19 11:04:00,1,0,0,11:04:00 AM,,,,
22685,2017-05-20 11:04:00,1,0,0,11:04:00 AM,,,,
22686,2017-05-21 11:04:00,1,0,0,11:04:00 AM,,,,
22687,2017-05-22 11:04:00,1,0,0,11:04:00 AM,,,,
22688,2017-05-23 11:04:00,1,0,0,11:04:00 AM,,,,
22689,2017-05-24 11:04:00,1,0,0,11:04:00 AM,,,,
22690,2017-05-25 11:04:00,1,0,0,11:04:00 AM,,,,
22691,2017-05-26 11:04:00,1,0,0,11:04:00 AM,,,,
22692,2017-05-27 11:04:00,1,0,0,11:04:00 AM,,,,
22693,2017-05-28 11:04:00,1,0,0,11:04:00 AM,,,,
22694,2017-05-29 11:04:00,1,0,0,11:04:00 AM,,,,
22695,2017-05-30 11:04:00,1,0,0,11:04:00 AM,,,,
22696,2017-05-31 11:04:00,1,0,0,11:04:00 AM,,,,
27889,2017-06-01 11:04:00,1,0,0,11:04:00 AM,,,,
27890,2017-06-02 11:04:00,1,0,0,11:04:00 AM,,,,
27891,2017-06-03 11:04:00,1,0,0,11:04:00 AM,,,,
27892,2017-06-04 11:04:00,1,0,0,11:04:00 AM,,,,
27893,2017-06-05 11:04:00,1,0,0,11:04:00 AM,,,,
27894,2017-06-06 11:04:00,1,0,0,11:04:00 AM,,,,
27895,2017-06-07 11:04:00,1,0,0,11:04:00 AM,,,,
27896,2017-06-08 11:04:00,1,0,0,11:04:00 AM,,,,
27897,2017-06-09 11:04:00,1,0,0,11:04:00 AM,,,,
27898,2017-06-10 11:04:00,1,0,0,11:04:00 AM,,,,
27899,2017-06-12 11:04:00,1,0,0,11:04:00 AM,,,,
27900,2017-06-13 11:04:00,1,0,0,11:04:00 AM,,,,
27901,2017-06-14 11:04:00,1,0,0,11:04:00 AM,,,,
27902,2017-06-15 11:04:00,1,0,0,11:04:00 AM,,,,
27903,2017-06-16 11:04:00,1,0,0,11:04:00 AM,,,,
27904,2017-06-17 11:04:00,1,0,0,11:04:00 AM,,,,
27905,2017-06-18 11:04:00,1,0,0,11:04:00 AM,,,,
27906,2017-06-19 11:04:00,1,0,0,11:04:00 AM,,,,
27907,2017-06-20 11:04:00,1,0,0,11:04:00 AM,,,,
27908,2017-06-21 11:04:00,1,0,0,11:04:00 AM,,,,
27909,2017-06-22 11:04:00,1,0,0,11:04:00 AM,,,,
27910,2017-06-23 11:04:00,1,0,0,11:04:00 AM,,,,
27911,2017-06-25 11:04:00,1,0,0,11:04:00 AM,,,,
27912,2017-06-26 11:04:00,1,0,0,11:04:00 AM,,,,
27913,2017-06-27 11:04:00,1,0,0,11:04:00 AM,,,,
27914,2017-06-28 11:04:00,1,0,0,11:04:00 AM,,,,
27915,2017-06-29 11:04:00,1,0,0,11:04:00 AM,,,,
27916,2017-06-30 11:04:00,1,0,0,11:04:00 AM,,,,
52659,2017-10-29 11:04:00,1,0,0,11:04:00 AM,,,,
53279,2017-10-17 11:04:00,1,0,0,11:04:00 AM,,,,
2062,2017-01-02 11:05:00,1,0,0,11:05:00 AM,,,,
2063,2017-01-03 11:05:00,1,0,0,11:05:00 AM,,,,
2064,2017-01-04 11:05:00,1,0,0,11:05:00 AM,,,,
2065,2017-01-05 11:05:00,1,0,0,11:05:00 AM,,,,
2066,2017-01-06 11:05:00,1,0,0,11:05:00 AM,,,,
2069,2017-01-09 11:05:00,1,0,0,11:05:00 AM,,,,
2070,2017-01-10 11:05:00,1,0,0,11:05:00 AM,,,,
2071,2017-01-11 11:05:00,1,0,0,11:05:00 AM,,,,
2072,2017-01-12 11:05:00,1,0,0,11:05:00 AM,,,,
2073,2017-01-13 11:05:00,1,0,0,11:05:00 AM,,,,
2076,2017-01-16 11:05:00,1,0,0,11:05:00 AM,,,,
2077,2017-01-17 11:05:00,1,0,0,11:05:00 AM,,,,
2078,2017-01-18 11:05:00,1,0,0,11:05:00 AM,,,,
2079,2017-01-19 11:05:00,1,0,0,11:05:00 AM,,,,
