X,fecha_i_dt,temporada_alta_1,temporada_alta_2,temporada_alta_3,temporada_alta_4,
31968,2017-06-07 08:30:00,0,0,0,0,
30084,2017-06-07 08:25:00,0,0,0,0,
27606,2017-06-07 08:20:00,0,0,0,0,
31328,2017-06-07 08:20:00,0,0,0,0,
31677,2017-06-07 08:10:00,0,0,0,0,
29799,2017-06-07 08:05:00,0,0,0,0,
31148,2017-06-07 08:00:00,0,0,0,0,
31087,2017-06-07 07:45:00,0,0,0,0,
31638,2017-06-07 07:40:00,0,0,0,0,
30271,2017-06-07 07:35:00,0,0,0,0,
28611,2017-06-07 07:30:00,0,0,0,0,
30068,2017-06-07 07:30:00,0,0,0,0,
29532,2017-06-07 07:25:00,0,0,0,0,
31874,2017-06-07 07:25:00,0,0,0,0,
28833,2017-06-07 07:20:00,0,0,0,0,
30399,2017-06-07 07:20:00,0,0,0,0,
31277,2017-06-07 07:00:00,0,0,0,0,
27751,2017-06-07 06:53:00,0,0,0,0,
29609,2017-06-07 06:50:00,0,0,0,0,
28404,2017-06-07 06:45:00,0,0,0,0,
31067,2017-06-07 06:40:00,0,0,0,0,
29281,2017-06-07 06:35:00,0,0,0,0,
28465,2017-06-07 06:30:00,0,0,0,0,
29772,2017-06-07 06:30:00,0,0,0,0,
32101,2017-06-07 06:30:00,0,0,0,0,
32255,2017-06-07 06:30:00,0,0,0,0,
27691,2017-06-07 06:15:00,0,0,0,0,
28881,2017-06-07 06:15:00,0,0,0,0,
28154,2017-06-07 06:14:00,0,0,0,0,
28685,2017-06-07 06:10:00,0,0,0,0,
29903,2017-06-07 06:10:00,0,0,0,0,
32209,2017-06-07 06:00:00,0,0,0,0,
28993,2017-06-07 05:50:00,0,0,0,0,
32023,2017-06-07 05:45:00,0,0,0,0,
29583,2017-06-07 05:35:00,0,0,0,0,
30557,2017-06-07 05:35:00,0,0,0,0,
29205,2017-06-07 05:15:00,0,0,0,0,
27865,2017-06-07 05:00:00,0,0,0,0,
29106,2017-06-07 05:00:00,0,0,0,0,
29446,2017-06-07 05:00:00,0,0,0,0,
29760,2017-06-07 04:50:00,0,0,0,0,
28264,2017-06-07 04:15:00,0,0,0,0,
32149,2017-06-07 03:50:00,0,0,0,0,
31387,2017-06-07 03:40:00,0,0,0,0,
27923,2017-06-07 02:12:00,0,0,0,0,
29513,2017-06-07 02:00:00,0,0,0,0,
31039,2017-06-07 01:50:00,0,0,0,0,
32320,2017-06-07 01:45:00,0,0,0,0,
32363,2017-06-07 01:15:00,0,0,0,0,
27807,2017-06-07 00:33:00,0,0,0,0,
27958,2017-06-07 00:32:00,0,0,0,0,
27987,2017-06-07 00:27:00,0,0,0,0,
31612,2017-06-07 00:25:00,0,0,0,0,
31936,2017-06-07 00:05:00,0,0,0,0,
31414,2017-06-06 23:55:00,0,0,0,0,
31710,2017-06-06 22:50:00,0,0,0,0,
31488,2017-06-06 22:35:00,0,0,0,0,
32055,2017-06-06 22:25:00,0,0,0,0,
27547,2017-06-06 22:10:00,0,0,0,0,
31694,2017-06-06 22:05:00,0,0,0,0,
31767,2017-06-06 21:50:00,0,0,0,0,
31569,2017-06-06 21:45:00,0,0,0,0,
30853,2017-06-06 21:05:00,0,0,0,0,
28182,2017-06-06 20:55:00,0,0,0,0,
28748,2017-06-06 20:35:00,0,0,0,0,
27441,2017-06-06 20:30:00,0,0,0,0,
31001,2017-06-06 20:30:00,0,0,0,0,
27719,2017-06-06 20:25:00,0,0,0,0,
29249,2017-06-06 20:05:00,0,0,0,0,
27414,2017-06-06 20:00:00,0,0,0,0,
30786,2017-06-06 19:45:00,0,0,0,0,
28014,2017-06-06 19:40:00,0,0,0,0,
30045,2017-06-06 19:35:00,0,0,0,0,
31539,2017-06-06 19:30:00,0,0,0,0,
28976,2017-06-06 19:25:00,0,0,0,0,
29164,2017-06-06 19:20:00,0,0,0,0,
30466,2017-06-06 19:15:00,0,0,0,0,
30987,2017-06-06 19:15:00,0,0,0,0,
30709,2017-06-06 19:10:00,0,0,0,0,
28854,2017-06-06 19:05:00,0,0,0,0,
30742,2017-06-06 18:45:00,0,0,0,0,
28549,2017-06-06 18:40:00,0,0,0,0,
28292,2017-06-06 18:30:00,0,0,0,0,
30231,2017-06-06 18:30:00,0,0,0,0,
27493,2017-06-06 18:25:00,0,0,0,0,
27661,2017-06-06 18:25:00,0,0,0,0,
30337,2017-06-06 18:20:00,0,0,0,0,
28657,2017-06-06 18:10:00,0,0,0,0,
30763,2017-06-06 18:10:00,0,0,0,0,
31758,2017-06-06 18:10:00,0,0,0,0,
31840,2017-06-06 18:10:00,0,0,0,0,
29077,2017-06-06 18:05:00,0,0,0,0,
29988,2017-06-06 18:05:00,0,0,0,0,
32275,2017-06-06 18:00:00,0,0,0,0,
29870,2017-06-06 17:50:00,0,0,0,0,
31297,2017-06-06 17:50:00,0,0,0,0,
29733,2017-06-06 17:30:00,0,0,0,0,
30204,2017-06-06 17:30:00,0,0,0,0,
29365,2017-06-06 17:25:00,0,0,0,0,
28807,2017-06-06 17:05:00,0,0,0,0,
30686,2017-06-06 17:05:00,0,0,0,0,
27845,2017-06-06 16:40:00,0,0,0,0,
29706,2017-06-06 16:35:00,0,0,0,0,
30177,2017-06-06 16:20:00,0,0,0,0,
32230,2017-06-06 16:00:00,0,0,0,0,
28234,2017-06-06 15:55:00,0,0,0,0,
31233,2017-06-06 15:50:00,0,0,0,0,
27632,2017-06-06 15:40:00,0,0,0,0,
28638,2017-06-06 15:40:00,0,0,0,0,
30584,2017-06-06 15:40:00,0,0,0,0,
28940,2017-06-06 15:25:00,0,0,0,0,
27778,2017-06-06 15:16:00,0,0,0,0,
31739,2017-06-06 15:15:00,0,0,0,0,
30151,2017-06-06 15:00:00,0,0,0,0,
31117,2017-06-06 14:50:00,0,0,0,0,
28584,2017-06-06 14:40:00,0,0,0,0,
29558,2017-06-06 14:40:00,0,0,0,0,
30957,2017-06-06 14:40:00,0,0,0,0,
31249,2017-06-06 14:35:00,0,0,0,0,
28062,2017-06-06 14:20:00,0,0,0,0,
31176,2017-06-06 14:15:00,0,0,0,0,
29048,2017-06-06 14:10:00,0,0,0,0,
29416,2017-06-06 14:10:00,0,0,0,0,
30130,2017-06-06 14:00:00,0,0,0,0,
30365,2017-06-06 14:00:00,0,0,0,0,
29608,2017-06-06 13:55:00,0,0,0,0,
31797,2017-06-06 13:50:00,0,0,0,0,
29961,2017-06-06 13:45:00,0,0,0,0,
31859,2017-06-06 13:45:00,0,0,0,0,
28205,2017-06-06 13:30:00,0,0,0,0,
28373,2017-06-06 13:20:00,0,0,0,0,
28520,2017-06-06 13:15:00,0,0,0,0,
30510,2017-06-06 13:15:00,0,0,0,0,
31651,2017-06-06 13:15:00,0,0,0,0,
28909,2017-06-06 13:00:00,0,0,0,0,
29788,2017-06-06 12:40:00,0,0,0,0,
30383,2017-06-06 12:30:00,0,0,0,0,
30294,2017-06-06 12:20:00,0,0,0,0,
27517,2017-06-06 12:15:00,0,0,0,0,
29310,2017-06-06 12:05:00,0,0,0,0,
30885,2017-06-06 12:05:00,0,0,0,0,
30032,2017-06-06 12:00:00,0,0,0,0,
30838,2017-06-06 11:55:00,0,0,0,0,
28494,2017-06-06 11:45:00,0,0,0,0,
31903,2017-06-06 11:45:00,0,0,0,0,
28092,2017-06-06 11:40:00,0,0,0,0,
29949,2017-06-06 11:25:00,0,0,0,0,
31206,2017-06-06 11:25:00,0,0,0,0,
28221,2017-06-06 11:20:00,0,0,0,0,
29135,2017-06-06 11:15:00,0,0,0,0,
28781,2017-06-06 11:05:00,0,0,0,0,
27894,2017-06-06 11:04:00,0,0,0,0,
30613,2017-06-06 11:00:00,0,0,0,0,
32300,2017-06-06 11:00:00,0,0,0,0,
27825,2017-06-06 10:50:00,0,0,0,0,
28119,2017-06-06 10:50:00,0,0,0,0,
27469,2017-06-06 10:45:00,0,0,0,0,
28711,2017-06-06 10:45:00,0,0,0,0,
29817,2017-06-06 10:40:00,0,0,0,0,
30537,2017-06-06 10:25:00,0,0,0,0,
30638,2017-06-06 10:25:00,0,0,0,0,
28437,2017-06-06 10:10:00,0,0,0,0,
31356,2017-06-06 10:10:00,0,0,0,0,
27575,2017-06-06 09:35:00,0,0,0,0,
29021,2017-06-06 09:25:00,0,0,0,0,
28343,2017-06-06 08:45:00,0,0,0,0,
29631,2017-06-06 08:40:00,0,0,0,0,
30083,2017-06-06 08:40:00,0,0,0,0,
31458,2017-06-06 08:35:00,0,0,0,0,
30488,2017-06-06 08:30:00,0,0,0,0,
27605,2017-06-06 08:20:00,0,0,0,0,
31327,2017-06-06 08:20:00,0,0,0,0,
31595,2017-06-06 08:10:00,0,0,0,0,
30270,2017-06-06 08:00:00,0,0,0,0,
31147,2017-06-06 08:00:00,0,0,0,0,
31996,2017-06-06 08:00:00,0,0,0,0,
32174,2017-06-06 07:55:00,0,0,0,0,
29600,2017-06-06 07:45:00,0,0,0,0,
31086,2017-06-06 07:45:00,0,0,0,0,
29531,2017-06-06 07:35:00,0,0,0,0,
28610,2017-06-06 07:30:00,0,0,0,0,
29390,2017-06-06 07:30:00,0,0,0,0,
30067,2017-06-06 07:30:00,0,0,0,0,
31873,2017-06-06 07:25:00,0,0,0,0,
28832,2017-06-06 07:20:00,0,0,0,0,
30398,2017-06-06 07:20:00,0,0,0,0,
28992,2017-06-06 07:05:00,0,0,0,0,
29925,2017-06-06 07:05:00,0,0,0,0,
27750,2017-06-06 06:53:00,0,0,0,0,
28403,2017-06-06 06:45:00,0,0,0,0,
30914,2017-06-06 06:45:00,0,0,0,0,
29582,2017-06-06 06:40:00,0,0,0,0,
29902,2017-06-06 06:40:00,0,0,0,0,
29280,2017-06-06 06:35:00,0,0,0,0,
28464,2017-06-06 06:30:00,0,0,0,0,
32100,2017-06-06 06:30:00,0,0,0,0,
32254,2017-06-06 06:30:00,0,0,0,0,
27690,2017-06-06 06:15:00,0,0,0,0,
28880,2017-06-06 06:15:00,0,0,0,0,
28153,2017-06-06 06:14:00,0,0,0,0,
28684,2017-06-06 06:10:00,0,0,0,0,
29771,2017-06-06 06:00:00,0,0,0,0,
32208,2017-06-06 06:00:00,0,0,0,0,
30556,2017-06-06 05:50:00,0,0,0,0,
32022,2017-06-06 05:45:00,0,0,0,0,
29656,2017-06-06 05:30:00,0,0,0,0,
29204,2017-06-06 05:15:00,0,0,0,0,
32384,2017-06-06 05:15:00,0,0,0,0,
27864,2017-06-06 05:00:00,0,0,0,0,
29105,2017-06-06 05:00:00,0,0,0,0,
29445,2017-06-06 05:00:00,0,0,0,0,
31059,2017-06-06 05:00:00,0,0,0,0,
29759,2017-06-06 04:50:00,0,0,0,0,
32148,2017-06-06 03:50:00,0,0,0,0,
31386,2017-06-06 03:40:00,0,0,0,0,
27922,2017-06-06 02:12:00,0,0,0,0,
29512,2017-06-06 02:00:00,0,0,0,0,
31038,2017-06-06 01:50:00,0,0,0,0,
32362,2017-06-06 01:15:00,0,0,0,0,
27806,2017-06-06 00:33:00,0,0,0,0,
27957,2017-06-06 00:32:00,0,0,0,0,
27986,2017-06-06 00:27:00,0,0,0,0,
31611,2017-06-06 00:25:00,0,0,0,0,
31935,2017-06-06 00:05:00,0,0,0,0,
31709,2017-06-05 22:50:00,0,0,0,0,
31487,2017-06-05 22:35:00,0,0,0,0,
27546,2017-06-05 22:10:00,0,0,0,0,
30869,2017-06-05 22:10:00,0,0,0,0,
31766,2017-06-05 21:50:00,0,0,0,0,
31568,2017-06-05 21:45:00,0,0,0,0,
28181,2017-06-05 20:55:00,0,0,0,0,
28747,2017-06-05 20:35:00,0,0,0,0,
30017,2017-06-05 20:35:00,0,0,0,0,
27440,2017-06-05 20:30:00,0,0,0,0,
27718,2017-06-05 20:25:00,0,0,0,0,
29248,2017-06-05 20:05:00,0,0,0,0,
27413,2017-06-05 20:00:00,0,0,0,0,
30762,2017-06-05 19:55:00,0,0,0,0,
29924,2017-06-05 19:50:00,0,0,0,0,
30449,2017-06-05 19:45:00,0,0,0,0,
28013,2017-06-05 19:40:00,0,0,0,0,
30986,2017-06-05 19:40:00,0,0,0,0,
31538,2017-06-05 19:30:00,0,0,0,0,
29163,2017-06-05 19:20:00,0,0,0,0,
29869,2017-06-05 19:10:00,0,0,0,0,
28853,2017-06-05 19:05:00,0,0,0,0,
30685,2017-06-05 18:55:00,0,0,0,0,
32122,2017-06-05 18:55:00,0,0,0,0,
28548,2017-06-05 18:45:00,0,0,0,0,
30336,2017-06-05 18:35:00,0,0,0,0,
28291,2017-06-05 18:30:00,0,0,0,0,
30259,2017-06-05 18:30:00,0,0,0,0,
27492,2017-06-05 18:25:00,0,0,0,0,
27660,2017-06-05 18:25:00,0,0,0,0,
28656,2017-06-05 18:10:00,0,0,0,0,
29705,2017-06-05 18:10:00,0,0,0,0,
31827,2017-06-05 18:10:00,0,0,0,0,
29076,2017-06-05 18:05:00,0,0,0,0,
32274,2017-06-05 18:00:00,0,0,0,0,
31296,2017-06-05 17:50:00,0,0,0,0,
29557,2017-06-05 17:45:00,0,0,0,0,
29987,2017-06-05 17:30:00,0,0,0,0,
30203,2017-06-05 17:30:00,0,0,0,0,
29364,2017-06-05 17:25:00,0,0,0,0,
28320,2017-06-05 17:15:00,0,0,0,0,
29339,2017-06-05 17:10:00,0,0,0,0,
28806,2017-06-05 17:05:00,0,0,0,0,
29732,2017-06-05 17:00:00,0,0,0,0,
29852,2017-06-05 17:00:00,0,0,0,0,
30176,2017-06-05 16:20:00,0,0,0,0,
31431,2017-06-05 16:10:00,0,0,0,0,
32229,2017-06-05 16:00:00,0,0,0,0,
28233,2017-06-05 15:55:00,0,0,0,0,
31232,2017-06-05 15:50:00,0,0,0,0,
27631,2017-06-05 15:40:00,0,0,0,0,
29232,2017-06-05 15:40:00,0,0,0,0,
29960,2017-06-05 15:35:00,0,0,0,0,
30583,2017-06-05 15:30:00,0,0,0,0,
28939,2017-06-05 15:25:00,0,0,0,0,
29664,2017-06-05 15:25:00,0,0,0,0,
27777,2017-06-05 15:16:00,0,0,0,0,
31738,2017-06-05 15:15:00,0,0,0,0,
30150,2017-06-05 15:00:00,0,0,0,0,
30364,2017-06-05 14:55:00,0,0,0,0,
28734,2017-06-05 14:50:00,0,0,0,0,
31116,2017-06-05 14:50:00,0,0,0,0,
28583,2017-06-05 14:45:00,0,0,0,0,
30956,2017-06-05 14:35:00,0,0,0,0,
31248,2017-06-05 14:35:00,0,0,0,0,
28061,2017-06-05 14:20:00,0,0,0,0,
31175,2017-06-05 14:15:00,0,0,0,0,
29047,2017-06-05 14:10:00,0,0,0,0,
29415,2017-06-05 14:10:00,0,0,0,0,
30119,2017-06-05 14:00:00,0,0,0,0,
31796,2017-06-05 13:50:00,0,0,0,0,
29607,2017-06-05 13:35:00,0,0,0,0,
31066,2017-06-05 13:35:00,0,0,0,0,
28204,2017-06-05 13:30:00,0,0,0,0,
28372,2017-06-05 13:20:00,0,0,0,0,
30509,2017-06-05 13:15:00,0,0,0,0,
31650,2017-06-05 13:15:00,0,0,0,0,
30663,2017-06-05 13:10:00,0,0,0,0,
28908,2017-06-05 13:00:00,0,0,0,0,
29787,2017-06-05 13:00:00,0,0,0,0,
27516,2017-06-05 12:15:00,0,0,0,0,
29309,2017-06-05 12:05:00,0,0,0,0,
32012,2017-06-05 12:00:00,0,0,0,0,
30884,2017-06-05 11:55:00,0,0,0,0,
28493,2017-06-05 11:45:00,0,0,0,0,
31902,2017-06-05 11:45:00,0,0,0,0,
28091,2017-06-05 11:40:00,0,0,0,0,
30438,2017-06-05 11:35:00,0,0,0,0,
29948,2017-06-05 11:30:00,0,0,0,0,
31205,2017-06-05 11:25:00,0,0,0,0,
29134,2017-06-05 11:15:00,0,0,0,0,
30820,2017-06-05 11:10:00,0,0,0,0,
28780,2017-06-05 11:05:00,0,0,0,0,
27893,2017-06-05 11:04:00,0,0,0,0,
30612,2017-06-05 11:00:00,0,0,0,0,
32299,2017-06-05 11:00:00,0,0,0,0,
27824,2017-06-05 10:50:00,0,0,0,0,
28118,2017-06-05 10:50:00,0,0,0,0,
28637,2017-06-05 10:50:00,0,0,0,0,
27468,2017-06-05 10:45:00,0,0,0,0,
28710,2017-06-05 10:45:00,0,0,0,0,
28572,2017-06-05 10:40:00,0,0,0,0,
30637,2017-06-05 10:20:00,0,0,0,0,
28436,2017-06-05 10:10:00,0,0,0,0,
30422,2017-06-05 10:10:00,0,0,0,0,
31355,2017-06-05 10:10:00,0,0,0,0,
29470,2017-06-05 10:00:00,0,0,0,0,
30293,2017-06-05 10:00:00,0,0,0,0,
30487,2017-06-05 09:45:00,0,0,0,0,
27574,2017-06-05 09:35:00,0,0,0,0,
29020,2017-06-05 09:25:00,0,0,0,0,
28342,2017-06-05 08:45:00,0,0,0,0,
30082,2017-06-05 08:40:00,0,0,0,0,
31457,2017-06-05 08:35:00,0,0,0,0,
30728,2017-06-05 08:30:00,0,0,0,0,
31967,2017-06-05 08:30:00,0,0,0,0,
29630,2017-06-05 08:25:00,0,0,0,0,
27604,2017-06-05 08:20:00,0,0,0,0,
31326,2017-06-05 08:20:00,0,0,0,0,
31676,2017-06-05 08:10:00,0,0,0,0,
29816,2017-06-05 08:00:00,0,0,0,0,
31146,2017-06-05 08:00:00,0,0,0,0,
29685,2017-06-05 07:55:00,0,0,0,0,
32173,2017-06-05 07:55:00,0,0,0,0,
31085,2017-06-05 07:45:00,0,0,0,0,
30397,2017-06-05 07:35:00,0,0,0,0,
28609,2017-06-05 07:30:00,0,0,0,0,
30066,2017-06-05 07:30:00,0,0,0,0,
30269,2017-06-05 07:25:00,0,0,0,0,
31872,2017-06-05 07:25:00,0,0,0,0,
28831,2017-06-05 07:20:00,0,0,0,0,
29530,2017-06-05 07:20:00,0,0,0,0,
29655,2017-06-05 07:00:00,0,0,0,0,
31276,2017-06-05 07:00:00,0,0,0,0,
27749,2017-06-05 06:53:00,0,0,0,0,
28402,2017-06-05 06:45:00,0,0,0,0,
30913,2017-06-05 06:45:00,0,0,0,0,
29901,2017-06-05 06:40:00,0,0,0,0,
29279,2017-06-05 06:35:00,0,0,0,0,
28463,2017-06-05 06:30:00,0,0,0,0,
32099,2017-06-05 06:30:00,0,0,0,0,
32253,2017-06-05 06:30:00,0,0,0,0,
28879,2017-06-05 06:25:00,0,0,0,0,
27689,2017-06-05 06:15:00,0,0,0,0,
28042,2017-06-05 06:10:00,0,0,0,0,
28683,2017-06-05 06:10:00,0,0,0,0,
29599,2017-06-05 06:00:00,0,0,0,0,
29781,2017-06-05 06:00:00,0,0,0,0,
32207,2017-06-05 06:00:00,0,0,0,0,
30555,2017-06-05 05:55:00,0,0,0,0,
28991,2017-06-05 05:50:00,0,0,0,0,
28931,2017-06-05 05:40:00,0,0,0,0,
29473,2017-06-05 05:35:00,0,0,0,0,
28533,2017-06-05 05:30:00,0,0,0,0,
29770,2017-06-05 05:25:00,0,0,0,0,
29203,2017-06-05 05:15:00,0,0,0,0,
29894,2017-06-05 05:15:00,0,0,0,0,
27863,2017-06-05 05:00:00,0,0,0,0,
29104,2017-06-05 05:00:00,0,0,0,0,
29444,2017-06-05 05:00:00,0,0,0,0,
29758,2017-06-05 04:50:00,0,0,0,0,
29581,2017-06-05 04:30:00,0,0,0,0,
31058,2017-06-05 04:30:00,0,0,0,0,
28263,2017-06-05 04:15:00,0,0,0,0,
32083,2017-06-05 04:15:00,0,0,0,0,
32147,2017-06-05 03:50:00,0,0,0,0,
31385,2017-06-05 03:40:00,0,0,0,0,
27921,2017-06-05 02:12:00,0,0,0,0,
32319,2017-06-05 01:45:00,0,0,0,0,
32361,2017-06-05 01:15:00,0,0,0,0,
27956,2017-06-05 00:32:00,0,0,0,0,
31610,2017-06-05 00:25:00,0,0,0,0,
31934,2017-06-05 00:05:00,0,0,0,0,
32197,2017-06-05 00:00:00,0,0,0,0,
31413,2017-06-04 23:55:00,0,0,0,0,
31708,2017-06-04 22:50:00,0,0,0,0,
31486,2017-06-04 22:35:00,0,0,0,0,
32054,2017-06-04 22:25:00,0,0,0,0,
27545,2017-06-04 22:10:00,0,0,0,0,
28975,2017-06-04 22:05:00,0,0,0,0,
31693,2017-06-04 22:05:00,0,0,0,0,
31765,2017-06-04 21:50:00,0,0,0,0,
31567,2017-06-04 21:45:00,0,0,0,0,
31516,2017-06-04 21:25:00,0,0,0,0,
30852,2017-06-04 21:20:00,0,0,0,0,
30480,2017-06-04 21:05:00,0,0,0,0,
31074,2017-06-04 21:00:00,0,0,0,0,
28180,2017-06-04 20:55:00,0,0,0,0,
30801,2017-06-04 20:50:00,0,0,0,0,
29191,2017-06-04 20:45:00,0,0,0,0,
28746,2017-06-04 20:35:00,0,0,0,0,
27717,2017-06-04 20:25:00,0,0,0,0,
30785,2017-06-04 20:10:00,0,0,0,0,
29247,2017-06-04 20:05:00,0,0,0,0,
29979,2017-06-04 20:05:00,0,0,0,0,
27412,2017-06-04 20:00:00,0,0,0,0,
30031,2017-06-04 20:00:00,0,0,0,0,
30868,2017-06-04 19:45:00,0,0,0,0,
28012,2017-06-04 19:40:00,0,0,0,0,
30465,2017-06-04 19:35:00,0,0,0,0,
31537,2017-06-04 19:30:00,0,0,0,0,
30985,2017-06-04 19:25:00,0,0,0,0,
29162,2017-06-04 19:20:00,0,0,0,0,
30708,2017-06-04 19:15:00,0,0,0,0,
28852,2017-06-04 19:05:00,0,0,0,0,
30741,2017-06-04 19:00:00,0,0,0,0,
32121,2017-06-04 18:55:00,0,0,0,0,
29507,2017-06-04 18:45:00,0,0,0,0,
28547,2017-06-04 18:40:00,0,0,0,0,
29868,2017-06-04 18:30:00,0,0,0,0,
30258,2017-06-04 18:30:00,0,0,0,0,
27491,2017-06-04 18:25:00,0,0,0,0,
27659,2017-06-04 18:25:00,0,0,0,0,
30761,2017-06-04 18:20:00,0,0,0,0,
28655,2017-06-04 18:10:00,0,0,0,0,
30335,2017-06-04 18:10:00,0,0,0,0,
31839,2017-06-04 18:10:00,0,0,0,0,
29075,2017-06-04 18:05:00,0,0,0,0,
32273,2017-06-04 18:00:00,0,0,0,0,
31295,2017-06-04 17:50:00,0,0,0,0,
30230,2017-06-04 17:30:00,0,0,0,0,
29363,2017-06-04 17:25:00,0,0,0,0,
28319,2017-06-04 17:15:00,0,0,0,0,
29731,2017-06-04 17:15:00,0,0,0,0,
29338,2017-06-04 17:10:00,0,0,0,0,
28805,2017-06-04 17:05:00,0,0,0,0,
32228,2017-06-04 17:00:00,0,0,0,0,
30323,2017-06-04 16:55:00,0,0,0,0,
30684,2017-06-04 16:55:00,0,0,0,0,
27844,2017-06-04 16:40:00,0,0,0,0,
30202,2017-06-04 16:30:00,0,0,0,0,
31430,2017-06-04 16:10:00,0,0,0,0,
29986,2017-06-04 16:05:00,0,0,0,0,
29836,2017-06-04 16:00:00,0,0,0,0,
30448,2017-06-04 16:00:00,0,0,0,0,
28232,2017-06-04 15:55:00,0,0,0,0,
30305,2017-06-04 15:55:00,0,0,0,0,
27630,2017-06-04 15:40:00,0,0,0,0,
29231,2017-06-04 15:40:00,0,0,0,0,
28938,2017-06-04 15:25:00,0,0,0,0,
30175,2017-06-04 15:25:00,0,0,0,0,
30582,2017-06-04 15:25:00,0,0,0,0,
29663,2017-06-04 15:20:00,0,0,0,0,
27776,2017-06-04 15:16:00,0,0,0,0,
31737,2017-06-04 15:15:00,0,0,0,0,
31115,2017-06-04 14:50:00,0,0,0,0,
28582,2017-06-04 14:40:00,0,0,0,0,
30955,2017-06-04 14:35:00,0,0,0,0,
31247,2017-06-04 14:35:00,0,0,0,0,
30149,2017-06-04 14:25:00,0,0,0,0,
28060,2017-06-04 14:20:00,0,0,0,0,
28636,2017-06-04 14:20:00,0,0,0,0,
30363,2017-06-04 14:15:00,0,0,0,0,
31174,2017-06-04 14:15:00,0,0,0,0,
29046,2017-06-04 14:10:00,0,0,0,0,
29414,2017-06-04 14:10:00,0,0,0,0,
29684,2017-06-04 14:00:00,0,0,0,0,
32318,2017-06-04 14:00:00,0,0,0,0,
29556,2017-06-04 13:55:00,0,0,0,0,
31795,2017-06-04 13:50:00,0,0,0,0,
28138,2017-06-04 13:30:00,0,0,0,0,
28371,2017-06-04 13:20:00,0,0,0,0,
30508,2017-06-04 13:15:00,0,0,0,0,
30670,2017-06-04 13:15:00,0,0,0,0,
28907,2017-06-04 13:00:00,0,0,0,0,
30548,2017-06-04 12:55:00,0,0,0,0,
30129,2017-06-04 12:50:00,0,0,0,0,
30382,2017-06-04 12:30:00,0,0,0,0,
27515,2017-06-04 12:15:00,0,0,0,0,
30883,2017-06-04 12:15:00,0,0,0,0,
29308,2017-06-04 12:05:00,0,0,0,0,
29492,2017-06-04 11:50:00,0,0,0,0,
28492,2017-06-04 11:45:00,0,0,0,0,
31901,2017-06-04 11:45:00,0,0,0,0,
28090,2017-06-04 11:40:00,0,0,0,0,
31204,2017-06-04 11:25:00,0,0,0,0,
28709,2017-06-04 11:15:00,0,0,0,0,
29133,2017-06-04 11:15:00,0,0,0,0,
29923,2017-06-04 11:15:00,0,0,0,0,
28779,2017-06-04 11:05:00,0,0,0,0,
27892,2017-06-04 11:04:00,0,0,0,0,
30611,2017-06-04 11:00:00,0,0,0,0,
27467,2017-06-04 10:45:00,0,0,0,0,
30636,2017-06-04 10:20:00,0,0,0,0,
30936,2017-06-04 10:20:00,0,0,0,0,
28435,2017-06-04 10:10:00,0,0,0,0,
31354,2017-06-04 10:10:00,0,0,0,0,
30837,2017-06-04 10:00:00,0,0,0,0,
27573,2017-06-04 09:35:00,0,0,0,0,
29798,2017-06-04 09:35:00,0,0,0,0,
29019,2017-06-04 09:25:00,0,0,0,0,
30421,2017-06-04 09:10:00,0,0,0,0,
29900,2017-06-04 09:00:00,0,0,0,0,
29529,2017-06-04 08:50:00,0,0,0,0,
28341,2017-06-04 08:45:00,0,0,0,0,
30102,2017-06-04 08:40:00,0,0,0,0,
30268,2017-06-04 08:35:00,0,0,0,0,
31456,2017-06-04 08:35:00,0,0,0,0,
31966,2017-06-04 08:30:00,0,0,0,0,
27603,2017-06-04 08:20:00,0,0,0,0,
31325,2017-06-04 08:20:00,0,0,0,0,
29629,2017-06-04 08:15:00,0,0,0,0,
29103,2017-06-04 08:10:00,0,0,0,0,
31594,2017-06-04 08:10:00,0,0,0,0,
31669,2017-06-04 08:05:00,0,0,0,0,
29935,2017-06-04 08:00:00,0,0,0,0,
31145,2017-06-04 08:00:00,0,0,0,0,
31108,2017-06-04 07:55:00,0,0,0,0,
32172,2017-06-04 07:55:00,0,0,0,0,
31637,2017-06-04 07:40:00,0,0,0,0,
28608,2017-06-04 07:30:00,0,0,0,0,
31871,2017-06-04 07:25:00,0,0,0,0,
28682,2017-06-04 07:10:00,0,0,0,0,
28990,2017-06-04 07:05:00,0,0,0,0,
27748,2017-06-04 06:53:00,0,0,0,0,
28401,2017-06-04 06:45:00,0,0,0,0,
30912,2017-06-04 06:45:00,0,0,0,0,
29278,2017-06-04 06:35:00,0,0,0,0,
28462,2017-06-04 06:30:00,0,0,0,0,
27688,2017-06-04 06:15:00,0,0,0,0,
28152,2017-06-04 06:14:00,0,0,0,0,
28041,2017-06-04 06:10:00,0,0,0,0,
28878,2017-06-04 06:05:00,0,0,0,0,
30554,2017-06-04 06:00:00,0,0,0,0,
32021,2017-06-04 05:45:00,0,0,0,0,
29202,2017-06-04 05:15:00,0,0,0,0,
31057,2017-06-04 05:10:00,0,0,0,0,
27862,2017-06-04 05:00:00,0,0,0,0,
29443,2017-06-04 05:00:00,0,0,0,0,
28262,2017-06-04 04:15:00,0,0,0,0,
32082,2017-06-04 04:15:00,0,0,0,0,
32146,2017-06-04 03:50:00,0,0,0,0,
31384,2017-06-04 03:40:00,0,0,0,0,
27920,2017-06-04 02:12:00,0,0,0,0,
